2.63	-0.931	-9.123	sentado
2.54	-0.585	-9.273	sentado
2.649	-0.735	-9.507	sentado
3.006	-0.424	-9.434	sentado
3.263	-0.092	-9.249	sentado
3.116	-0.196	-9.194	sentado
3.105	-0.407	-8.975	sentado
3.048	-0.571	-8.908	sentado
3.081	-0.499	-8.797	sentado
3.026	-0.595	-8.887	sentado
3.025	-1.137	-9.189	sentado
3.015	-1.598	-9.637	sentado
2.883	-1.342	-9.604	sentado
2.665	-1.171	-9.299	sentado
2.488	-0.819	-8.896	sentado
2.322	-0.748	-8.602	sentado
2.178	-0.911	-8.557	sentado
2.346	-1.286	-9.072	sentado
2.278	-1.598	-9.519	sentado
2.113	-1.618	-9.573	sentado
1.925	-1.434	-9.341	sentado
1.814	-1.064	-9.178	sentado
1.727	-0.992	-9.175	sentado
1.784	-0.904	-9.165	sentado
1.683	-1.026	-9.303	sentado
1.658	-1.179	-9.426	sentado
1.7	-1.171	-9.43	sentado
1.633	-1.002	-9.384	sentado
1.573	-0.852	-9.389	sentado
1.513	-0.904	-9.531	sentado
1.41	-1.522	-10.206	sentado
1.287	-1.389	-10.859	sentado
1.213	-1.012	-10.014	sentado
2.498	-0.227	-8.416	sentado
2.647	-0.101	-8.783	sentado
2.169	-0.067	-8.829	sentado
2.097	0.3	-8.356	sentado
2.476	0.13	-8.557	sentado
2.411	-0.36	-9.233	sentado
2.442	-0.533	-9.591	sentado
2.369	-0.564	-9.797	sentado
2.38	-0.498	-9.087	sentado
2.187	-0.37	-8.723	sentado
1.659	-0.503	-9.033	sentado
1.428	-0.539	-9.134	sentado
1.433	-0.578	-9.048	sentado
1.474	-0.526	-8.778	sentado
1.432	-0.439	-8.568	sentado
1.312	-0.39	-8.491	sentado
1.261	-0.426	-8.408	sentado
1.39	-0.399	-8.548	sentado
1.511	-0.421	-9.024	sentado
1.743	0.278	-10.218	sentado
2.326	-1.832	-11.908	sentado
2.367	-3.367	-12.267	sentado
2.573	-1.298	-8.698	sentado
2.327	-0.334	-8.186	sentado
2.528	-0.564	-8.576	sentado
2.54	-0.836	-8.829	sentado
2.658	-1.035	-9.297	sentado
2.796	-1.022	-9.516	sentado
2.631	-1.094	-9.722	sentado
2.573	-1.079	-9.541	sentado
2.433	-1.035	-9.826	sentado
2.501	-1.393	-10.195	sentado
2.814	-1.723	-10.248	sentado
3.123	-1.78	-10.045	sentado
3.473	-1.761	-9.783	sentado
3.569	-1.58	-9.189	sentado
2.902	-1.336	-9.111	sentado
2.623	-0.35	-8.958	sentado
3.189	-0.43	-8.547	sentado
3.14	-0.302	-8.631	sentado
2.682	0.001	-9.177	sentado
2.399	0.169	-8.787	sentado
1.853	0.242	-8.165	sentado
1.264	0.193	-8.137	sentado
0.66	0.277	-8.373	sentado
0.394	0.304	-8.523	sentado
0.387	0.121	-8.819	sentado
0.588	-0.043	-8.705	sentado
0.755	-0.168	-8.593	sentado
0.692	-0.25	-8.465	sentado
0.632	-0.348	-8.683	sentado
0.618	-0.549	-8.999	sentado
0.948	-0.022	-9.618	sentado
1.259	-1.41	-11.9	sentado
2.506	-4.15	-12.956	sentado
2.85	-2.783	-10.355	sentado
1.747	-0.782	-8.278	sentado
1.142	-0.138	-8.06	sentado
1.901	-0.68	-9.136	sentado
2.877	-1.299	-10.341	sentado
3.587	-1.589	-10.52	sentado
3.352	-1.314	-10.025	sentado
2.977	-0.814	-8.381	sentado
2.3	-0.32	-8.487	sentado
2.296	-0.202	-8.678	sentado
2.216	-0.072	-8.854	sentado
2.331	0.031	-8.964	sentado
1.957	0.19	-8.528	sentado
1.097	0.512	-8.022	sentado
0.868	0.607	-7.495	sentado
1.378	0.205	-7.372	sentado
1.792	0.022	-8.321	sentado
1.729	0.475	-11.101	sentado
2.403	-3.962	-15.094	sentado
3.032	-3.812	-12.524	sentado
2.952	-0.649	-8.663	sentado
3	-0.415	-8.183	sentado
3.393	-1.111	-8.041	sentado
2.887	-0.97	-9.017	sentado
2.907	-0.946	-8.963	sentado
2.714	-0.819	-9.212	sentado
2.272	-0.911	-9.41	sentado
1.751	-0.443	-8.954	sentado
1.902	-0.097	-8.361	sentado
2.084	-0.148	-7.818	sentado
1.786	-0.041	-8.18	sentado
1.335	0.06	-8.909	sentado
1.401	0.023	-9.164	sentado
1.751	-0.196	-10.026	sentado
2.966	-1.211	-11.688	sentado
4.317	-3.196	-12.403	sentado
3.632	-2.433	-10.5	sentado
1.967	-0.974	-8.781	sentado
1.331	-0.548	-8.499	sentado
1.282	-0.523	-8.401	sentado
1.062	0.116	-8.307	sentado
0.734	0.545	-8.127	sentado
0.36	0.71	-7.641	sentado
0.358	0.654	-7.548	sentado
0.417	0.419	-7.894	sentado
0.794	-0.031	-8.471	sentado
1.21	-0.365	-8.849	sentado
1.974	0.862	-10.149	sentado
1.925	-3.474	-14.417	sentado
3.393	-5.392	-14.832	sentado
2.94	-1.92	-9.753	sentado
2.146	0.128	-7.323	sentado
3.34	-0.423	-7.044	sentado
3.412	-0.764	-7.797	sentado
2.807	-0.968	-9.201	sentado
2.677	-0.626	-9.457	sentado
2.349	-0.372	-9.238	sentado
2.023	0.032	-8.432	sentado
1.984	0.181	-7.671	sentado
1.483	0.528	-7.757	sentado
1.222	0.535	-8.09	sentado
1.575	0.251	-8.52	sentado
2.702	-0.424	-11.347	sentado
4.368	-4.252	-15.219	sentado
4.135	-3.379	-12.062	sentado
3.207	-1.451	-8.229	sentado
2.847	-1.038	-6.822	sentado
2.762	-0.808	-7.001	sentado
2.486	-0.411	-8.314	sentado
2.395	-0.306	-9.12	sentado
2.136	-0.267	-8.238	sentado
1.381	0.105	-7.585	sentado
0.47	0.8	-8.147	sentado
0.036	-1.513	-12.995	sentado
1.639	-4.141	-14.257	sentado
2.551	-1.866	-9.681	sentado
2.687	-1.542	-8.005	sentado
2.676	0.113	-7.29	sentado
2.771	-1.329	-8.693	sentado
2.4	-1.201	-9.136	sentado
1.83	-0.607	-8.657	sentado
1.233	0.001	-8.295	sentado
1.124	0.482	-7.483	sentado
1.559	1.013	-8.337	sentado
2.174	0.028	-11.612	sentado
3.798	-3.685	-13.697	sentado
3.346	-2.175	-10.677	sentado
2.757	-0.688	-7.951	sentado
1.98	-0.836	-7.26	sentado
2.239	-0.736	-7.995	sentado
2.345	-0.596	-8.636	sentado
2.241	-0.567	-8.623	sentado
2.099	-0.499	-8.186	sentado
1.657	-0.085	-8.358	sentado
1.495	-0.255	-10.223	sentado
2.192	-2.65	-13.246	sentado
2.665	-3.646	-11.977	sentado
2.563	-1.83	-8.699	sentado
2.606	0.239	-7.167	sentado
2.67	-0.165	-8.425	sentado
2.263	-1.17	-9.218	sentado
1.979	-0.968	-8.619	sentado
1.604	-0.402	-7.963	sentado
1.486	0.128	-7.544	sentado
1.567	0.257	-7.98	sentado
1.885	0.299	-8.754	sentado
2.423	0.111	-9.122	sentado
3.365	-0.03	-10.442	sentado
4.724	-4.623	-13.561	sentado
3.978	-1.931	-10.391	sentado
1.516	-0.162	-7.926	sentado
1.21	-0.336	-7.021	sentado
1.632	-0.33	-7.378	sentado
1.519	0.013	-7.647	sentado
1.249	0.201	-7.853	sentado
1.311	0.115	-8.218	sentado
1.863	-0.09	-9.262	sentado
2.995	-0.018	-10.683	sentado
3.408	-4.231	-13.742	sentado
3.983	-4.021	-12.455	sentado
2.847	-1.369	-8.924	sentado
1.526	0.67	-6.361	sentado
2.393	-0.114	-7.177	sentado
2.528	-1.099	-8.833	sentado
2.105	-1.01	-9.066	sentado
1.665	-0.511	-8.516	sentado
1.516	-0.062	-7.892	sentado
1.873	-0.164	-7.93	sentado
2.105	-0.22	-8.551	sentado
2.782	0.163	-9.67	sentado
3.658	-1.165	-12.208	sentado
4.756	-5.096	-13.121	sentado
3.814	-2.999	-8.845	sentado
2.037	-0.786	-7.476	sentado
1.62	0.287	-7.799	sentado
1.999	-0.212	-8.321	sentado
2.011	-0.694	-8.989	sentado
1.437	-0.439	-8.271	sentado
1.323	-0.205	-7.939	sentado
1.336	0.092	-7.468	sentado
1.348	0.032	-8.015	sentado
1.561	-0.338	-8.934	sentado
2.156	-0.159	-9.585	sentado
3.039	-1.164	-11.733	sentado
4.013	-5.076	-13.443	sentado
3.203	-3.601	-11.437	sentado
2.039	-0.614	-8.449	sentado
2.363	0.26	-6.765	sentado
2.771	-0.397	-8.236	sentado
2.531	-0.8	-9.494	sentado
1.66	-0.657	-9.473	sentado
1.381	-0.675	-9.378	sentado
1.217	-0.666	-9.5	sentado
1.322	-0.494	-9.21	sentado
1.099	-0.346	-8.966	sentado
1.093	0.032	-8.844	sentado
0.959	0.746	-8.296	sentado
1.168	1.063	-7.69	sentado
1.428	0.808	-7.622	sentado
1.762	0.729	-9.019	sentado
1.635	0.098	-11.629	sentado
1.756	-0.28	-12.093	sentado
1.848	0.289	-10.804	sentado
2.089	0.52	-8.963	sentado
2.121	1.035	-8.504	sentado
2.042	1.259	-9	sentado
1.92	1.153	-9.65	sentado
1.732	0.12	-9.64	sentado
2.368	-0.898	-9.613	sentado
1.772	-0.88	-9.11	sentado
2.194	-0.421	-9.036	sentado
3.159	0.266	-9.372	sentado
1.435	-0.305	-9.284	sentado
2.449	-1.026	-9.104	sentado
1.355	-0.943	-8.801	sentado
3.014	-1.557	-9.68	sentado
2.31	-1.778	-9.212	sentado
1.422	-1.966	-9.078	sentado
2.359	-3.048	-9.084	sentado
1.974	-3.3	-8.71	sentado
2.412	-3.724	-8.818	sentado
2.083	-3.973	-9.033	sentado
1.733	-4.372	-8.832	sentado
1.447	-4.514	-8.507	sentado
1.283	-5.177	-8.441	sentado
1.555	-5.228	-8.963	sentado
1.676	-4.768	-9.148	sentado
2.849	-3.431	-10.032	sentado
3.091	-2.267	-9.784	sentado
2.295	-2.073	-9.339	sentado
1.988	-2.063	-9.249	sentado
2.107	-1.754	-8.8	sentado
2.198	-1.138	-8.817	sentado
1.943	-0.589	-9.201	sentado
1.686	-0.135	-9.64	sentado
0.925	-0.138	-9.79	sentado
1.041	-0.044	-10.028	sentado
1.043	0.15	-9.787	sentado
1.083	0.551	-9.529	sentado
1.185	0.98	-9.152	sentado
0.903	1.061	-8.987	sentado
0.537	0.972	-9.155	sentado
0.564	0.804	-9.285	sentado
0.782	0.569	-9.369	sentado
1.289	0.474	-9.416	sentado
1.289	0.205	-9.39	sentado
1.262	-0.274	-9.146	sentado
1.481	-0.5	-9.046	sentado
1.64	-0.594	-9.196	sentado
1.836	-0.66	-9.421	sentado
2.029	-0.86	-9.748	sentado
2.224	-0.911	-9.631	sentado
2.149	-0.614	-9.331	sentado
1.966	-0.111	-9.109	sentado
2.212	0.043	-9.135	sentado
2.747	-0.044	-9.304	sentado
3.007	-0.048	-9.609	sentado
3.291	0.3	-9.861	sentado
3.188	0.648	-9.567	sentado
2.843	0.28	-8.764	sentado
2.823	0.133	-8.102	sentado
2.711	-0.036	-8.097	sentado
2.477	-0.74	-8.843	sentado
2.139	-1.676	-9.787	sentado
1.201	-2.326	-10.254	sentado
0.955	-2.733	-9.787	sentado
1.109	-2.37	-9.358	sentado
0.285	-2.477	-8.877	sentado
-0.557	-2.965	-8.774	sentado
-0.133	-3.105	-9.039	sentado
0.265	-3.177	-9.251	sentado
0.15	-3.367	-9.374	sentado
0.421	-3.481	-9.152	sentado
0.293	-3.686	-8.829	sentado
-0.238	-3.517	-8.969	sentado
-0.351	-3.424	-9.109	sentado
-0.34	-3.169	-9.202	sentado
-0.279	-3.11	-9.34	sentado
-0.104	-3.056	-9.245	sentado
-0.132	-2.969	-9.166	sentado
-0.436	-2.899	-10.308	sentado
1.265	-2.427	-9.85	sentado
2.072	-1.946	-9.436	sentado
2.235	-1.538	-9.084	sentado
3	-1.305	-8.857	sentado
3.098	-0.783	-8.76	sentado
3.516	-0.617	-9.058	sentado
3.846	-0.536	-9.209	sentado
3.958	-0.868	-9.171	sentado
4.14	-0.806	-9.268	sentado
4.594	-0.967	-9.679	sentado
4.996	-1.496	-9.991	sentado
4.729	-1.852	-9.65	sentado
4.594	-1.991	-8.475	sentado
4.968	-1.964	-7.912	sentado
4.815	-2.495	-8.17	sentado
2.597	-2.822	-8.953	sentado
-0.524	-2.522	-10.175	sentado
-2.351	-1.824	-9.962	sentado
-3.296	-1.171	-9.33	sentado
-3.279	-0.918	-8.918	sentado
-2.535	-1.002	-8.643	sentado
-2.082	-0.657	-9.179	sentado
-1.488	-0.552	-9.691	sentado
0.532	-0.895	-9.708	sentado
3.153	-1.622	-8.89	sentado
4.234	-1.548	-8.88	sentado
1.687	-1.298	-8.983	sentado
-0.126	-1.149	-10.214	sentado
0.74	-1.083	-10.056	sentado
1.799	-1.305	-9.585	sentado
2.34	-1.138	-9.831	sentado
2.636	-0.716	-9.78	sentado
2.879	-0.184	-9.321	sentado
3.482	-0.044	-9.018	sentado
3.565	-0.405	-8.803	sentado
3.365	-0.667	-8.989	sentado
3.214	-0.775	-9.397	sentado
3.235	-0.946	-9.515	sentado
3.142	-1.179	-9.207	sentado
2.677	-1.263	-8.97	sentado
2.322	-1.239	-8.926	sentado
2.13	-1.196	-9.106	sentado
1.988	-1.07	-9.278	sentado
1.715	-0.996	-9.39	sentado
1.652	-0.964	-9.425	sentado
1.714	-0.838	-9.934	sentado
1.901	-0.733	-10.308	sentado
2.059	-0.642	-9.846	sentado
2.307	-0.515	-9.018	sentado
2.288	-0.575	-8.679	sentado
2.109	-0.48	-8.678	sentado
2.216	-0.294	-8.978	sentado
2.367	-0.365	-9.295	sentado
2.292	-0.417	-9.237	sentado
1.799	-0.469	-8.808	sentado
1.201	-0.442	-8.739	sentado
1.041	-0.475	-9.029	sentado
1.232	-0.64	-9.245	sentado
1.231	-1.03	-9.172	sentado
1.185	-1.275	-9.079	sentado
0.87	-1.183	-9.274	sentado
0.895	-1.234	-9.465	sentado
0.937	-1.391	-9.446	sentado
0.964	-1.641	-9.141	sentado
0.589	-1.332	-8.892	sentado
0.407	-1.18	-9.461	sentado
0.646	-1.081	-10.339	sentado
0.558	-1.259	-10.734	sentado
0.29	-1.65	-10.441	sentado
-0.273	-1.024	-9.057	sentado
-0.194	-0.005	-8.189	sentado
0.698	0.591	-8.586	sentado
2.061	0.42	-9.177	sentado
3.152	-0.348	-9.389	sentado
3.892	-0.876	-9.749	sentado
4.14	-1.006	-9.398	sentado
4.041	-1.008	-9.196	sentado
3.735	-1.148	-9.056	sentado
3.42	-1.269	-9.124	sentado
3.043	-1.377	-9.202	sentado
2.559	-1.354	-9.288	sentado
2.187	-1.377	-9.245	sentado
1.839	-1.506	-9.215	sentado
1.609	-1.304	-9.058	sentado
1.633	-1.003	-8.815	sentado
1.979	-1.19	-9.062	sentado
2.429	-1.265	-9.228	sentado
2.625	-1.443	-9.37	sentado
2.734	-1.14	-9.252	sentado
3.035	-0.995	-9.232	sentado
3.011	-1.103	-9.232	sentado
2.966	-1.018	-9.276	sentado
2.92	-0.861	-9.169	sentado
2.787	-0.731	-9.129	sentado
2.52	-0.723	-9.117	sentado
2.236	-0.849	-9.146	sentado
1.96	-1.01	-9.164	sentado
1.776	-1.124	-9.212	sentado
1.73	-1.365	-9.55	sentado
1.982	-1.836	-9.966	sentado
2.099	-1.952	-10.02	sentado
2.266	-1.371	-10.011	sentado
2.215	-0.789	-9.688	sentado
1.964	-0.741	-9.378	sentado
2.308	-0.773	-8.869	sentado
2.727	-0.644	-8.83	sentado
2.508	-0.561	-9.147	sentado
1.845	-0.502	-8.948	sentado
1.057	-0.517	-8.526	sentado
0.095	-0.523	-8.58	sentado
-0.702	-0.464	-9.013	sentado
-0.861	-0.236	-9.196	sentado
-0.748	-0.113	-9.142	sentado
-0.369	-0.208	-8.965	sentado
0.638	-0.575	-8.927	sentado
1.718	-1.091	-9.342	sentado
2.152	-1.569	-9.639	sentado
1.486	-1.58	-9.07	sentado
1.498	-1.368	-9.828	sentado
2.079	-1.472	-10.056	sentado
3.728	-1.712	-10.186	sentado
4.281	-1.334	-9.919	sentado
3.93	-0.802	-9.673	sentado
3.859	-0.468	-9.483	sentado
3.397	-0.649	-9.392	sentado
2.936	-0.899	-9.469	sentado
2.903	-0.85	-9.191	sentado
2.617	-0.807	-8.58	sentado
1.873	-0.861	-8.284	sentado
1.523	-0.773	-8.92	sentado
1.288	-0.88	-9.336	sentado
0.705	-1.14	-9.361	sentado
0.205	-1.167	-9.321	sentado
-0.028	-0.868	-9.293	sentado
0.192	-0.845	-9.386	sentado
0.608	-0.992	-9.402	sentado
1.051	-1.075	-9.421	sentado
1.27	-1.12	-9.384	sentado
1.34	-1.115	-9.129	sentado
0.943	-0.965	-8.97	sentado
1.299	-1.031	-9.31	sentado
1.911	-1.182	-9.759	sentado
2.605	-1.244	-10.022	sentado
3.047	-1.014	-10.005	sentado
2.946	-0.469	-9.659	sentado
2.617	-0.553	-9.454	sentado
2.489	-0.757	-9.449	sentado
2.3	-0.813	-9.054	sentado
2.211	-0.819	-8.948	sentado
2.26	-0.82	-8.878	sentado
1.879	-0.985	-9.008	sentado
1.487	-1.143	-9.171	sentado
1.257	-1.208	-9.215	sentado
0.888	-1.179	-9.228	sentado
1.174	-1.161	-9.377	sentado
1.33	-1.205	-9.452	sentado
1.403	-1.197	-9.376	sentado
1.423	-1.138	-9.244	sentado
1.498	-1.107	-9.221	sentado
1.475	-1.061	-9.243	sentado
1.669	-1.087	-9.498	sentado
1.963	-1.192	-9.857	sentado
2.401	-1.159	-9.862	sentado
2.368	-0.807	-9.74	sentado
1.969	-0.567	-9.609	sentado
1.823	-0.603	-9.274	sentado
1.709	-0.567	-8.909	sentado
1.645	-0.563	-8.795	sentado
1.656	-0.648	-8.97	sentado
1.611	-0.767	-9.287	sentado
1.261	-0.898	-9.222	sentado
1.079	-1.013	-9.209	sentado
0.998	-1.116	-9.306	sentado
1.255	-1.214	-9.319	sentado
1.379	-1.223	-9.374	sentado
1.444	-1.223	-9.425	sentado
1.535	-1.182	-9.379	sentado
1.566	-1.136	-9.382	sentado
1.568	-1.154	-9.511	sentado
1.723	-1.159	-9.625	sentado
1.915	-1.067	-9.652	sentado
2.021	-0.886	-9.567	sentado
1.787	-0.713	-9.444	sentado
1.717	-0.775	-9.257	sentado
1.666	-0.733	-9.096	sentado
1.712	-0.729	-9.134	sentado
1.669	-0.832	-9.232	sentado
1.548	-0.985	-9.303	sentado
1.441	-1.104	-9.346	sentado
1.36	-1.184	-9.402	sentado
1.459	-1.196	-9.48	sentado
1.543	-1.172	-9.542	sentado
1.629	-1.164	-9.543	sentado
1.72	-1.128	-9.558	sentado
1.699	-1.093	-9.59	sentado
1.757	-1.088	-9.661	sentado
1.755	-0.985	-9.591	sentado
1.694	-0.785	-9.48	sentado
1.766	-0.645	-9.4	sentado
1.966	-0.57	-9.147	sentado
2.034	-0.516	-8.899	sentado
1.941	-0.475	-8.766	sentado
1.723	-0.523	-8.896	sentado
1.443	-0.663	-9.042	sentado
1.223	-0.699	-9.069	sentado
1.051	-0.582	-9.112	sentado
1.053	-0.618	-9.057	sentado
1.087	-0.812	-9.248	sentado
1.07	-1.103	-9.464	sentado
0.979	-1.192	-9.479	sentado
0.941	-1.176	-9.531	sentado
0.931	-1.02	-9.607	sentado
1.019	-0.967	-9.571	sentado
1.161	-0.911	-9.561	sentado
1.411	-0.962	-9.711	sentado
1.662	-0.971	-9.736	sentado
1.744	-1.022	-9.706	sentado
1.951	-1.006	-9.434	sentado
2.071	-0.95	-9.236	sentado
2.215	-0.93	-9.218	sentado
2.282	-0.905	-9.102	sentado
2.228	-0.892	-9.061	sentado
2.102	-0.839	-9.127	sentado
1.84	-0.699	-8.898	sentado
1.381	-0.654	-8.923	sentado
1.378	-0.886	-9.117	sentado
1.335	-1.077	-9.25	sentado
1.233	-1.177	-9.465	sentado
1.255	-1.326	-9.732	sentado
1.513	-1.507	-9.928	sentado
1.796	-1.506	-9.974	sentado
2.184	-1.524	-9.935	sentado
2.15	-1.203	-9.74	sentado
1.794	-0.83	-9.491	sentado
1.737	-0.699	-9.273	sentado
1.798	-0.646	-8.811	sentado
1.828	-0.624	-8.714	sentado
1.741	-0.514	-8.905	sentado
1.646	-0.505	-9.124	sentado
1.352	-0.595	-8.935	sentado
1.063	-0.69	-8.935	sentado
