2.772	-0.037	-9.815	acostado
2.806	-0.04	-9.664	acostado
2.587	-0.04	-9.421	acostado
2.381	-0.085	-9.094	acostado
2.386	-0.14	-8.857	acostado
2.624	-0.098	-8.596	acostado
2.836	0.023	-8.51	acostado
3.039	0.123	-8.781	acostado
3.078	0.083	-8.892	acostado
2.995	-0.004	-9.015	acostado
2.846	-0.048	-8.865	acostado
2.579	-0.004	-8.874	acostado
2.409	0.019	-9.032	acostado
2.478	0.042	-9.181	acostado
2.551	0.098	-9.209	acostado
2.484	0.168	-9.116	acostado
2.377	0.245	-9.055	acostado
2.302	0.245	-8.866	acostado
2.24	0.261	-8.605	acostado
2.247	0.348	-8.267	acostado
2.102	0.45	-8.351	acostado
1.987	0.379	-8.851	acostado
2.54	0.36	-9.372	acostado
3.132	0.22	-9.878	acostado
3.348	0.067	-10.053	acostado
3.365	-0.098	-9.686	acostado
2.952	-0.128	-9.658	acostado
2.54	0.063	-9.634	acostado
2.332	0.366	-9.404	acostado
2.181	0.381	-9.25	acostado
2.108	0.25	-9.031	acostado
2.23	0.066	-8.908	acostado
2.428	-0.055	-8.818	acostado
2.392	0.102	-8.832	acostado
2.336	0.237	-8.953	acostado
2.357	0.266	-9.183	acostado
2.388	0.132	-9.413	acostado
2.4	-0.098	-9.589	acostado
2.374	-0.323	-9.601	acostado
2.306	-0.469	-9.536	acostado
2.28	-0.458	-9.394	acostado
2.211	-0.328	-9.279	acostado
2.173	-0.101	-9.23	acostado
2.172	0.104	-9.255	acostado
2.218	0.256	-9.275	acostado
2.261	0.383	-9.249	acostado
2.298	0.472	-9.256	acostado
2.302	0.542	-9.261	acostado
2.289	0.542	-9.276	acostado
2.223	0.479	-9.281	acostado
2.219	0.419	-9.278	acostado
2.209	0.379	-9.274	acostado
2.228	0.315	-9.261	acostado
2.261	0.213	-9.262	acostado
2.327	0.138	-9.238	acostado
2.359	0.108	-9.218	acostado
2.365	0.03	-9.22	acostado
2.318	-0.026	-9.22	acostado
2.247	-0.077	-9.257	acostado
2.212	-0.048	-9.323	acostado
2.194	-0.007	-9.333	acostado
2.187	0.084	-9.327	acostado
2.192	0.127	-9.297	acostado
2.18	0.182	-9.278	acostado
2.174	0.194	-9.246	acostado
2.187	0.192	-9.237	acostado
2.212	0.175	-9.218	acostado
2.216	0.212	-9.213	acostado
2.224	0.261	-9.234	acostado
2.217	0.247	-9.252	acostado
2.24	0.248	-9.257	acostado
2.246	0.227	-9.298	acostado
2.264	0.225	-9.304	acostado
2.264	0.205	-9.258	acostado
2.248	0.182	-9.249	acostado
2.243	0.156	-9.251	acostado
2.257	0.14	-9.256	acostado
2.243	0.133	-9.251	acostado
2.242	0.101	-9.257	acostado
2.239	0.105	-9.261	acostado
2.242	0.11	-9.27	acostado
2.239	0.136	-9.278	acostado
2.237	0.152	-9.281	acostado
2.23	0.17	-9.275	acostado
2.237	0.17	-9.267	acostado
2.243	0.181	-9.251	acostado
2.252	0.182	-9.25	acostado
2.252	0.19	-9.264	acostado
2.245	0.188	-9.26	acostado
2.231	0.192	-9.258	acostado
2.221	0.18	-9.258	acostado
2.211	0.17	-9.256	acostado
2.215	0.181	-9.269	acostado
2.197	0.18	-9.272	acostado
2.207	0.169	-9.258	acostado
2.212	0.151	-9.294	acostado
2.211	0.139	-9.301	acostado
2.204	0.146	-9.27	acostado
2.215	0.157	-9.255	acostado
2.197	0.182	-9.25	acostado
2.215	0.174	-9.243	acostado
2.253	0.156	-9.237	acostado
2.241	0.158	-9.243	acostado
2.255	0.159	-9.262	acostado
2.269	0.19	-9.257	acostado
2.245	0.18	-9.282	acostado
2.236	0.168	-9.257	acostado
2.252	0.157	-9.295	acostado
2.246	0.15	-9.295	acostado
2.247	0.157	-9.266	acostado
2.236	0.148	-9.24	acostado
2.224	0.165	-9.26	acostado
2.223	0.176	-9.269	acostado
2.23	0.186	-9.263	acostado
2.216	0.17	-9.26	acostado
2.213	0.16	-9.249	acostado
2.216	0.159	-9.261	acostado
2.211	0.175	-9.287	acostado
2.192	0.186	-9.281	acostado
2.193	0.176	-9.285	acostado
2.201	0.172	-9.258	acostado
2.213	0.166	-9.238	acostado
2.233	0.177	-9.26	acostado
2.257	0.163	-9.268	acostado
2.273	0.18	-9.282	acostado
2.292	0.181	-9.273	acostado
2.277	0.189	-9.28	acostado
2.277	0.183	-9.273	acostado
2.267	0.152	-9.275	acostado
2.27	0.139	-9.268	acostado
2.26	0.134	-9.262	acostado
2.224	0.145	-9.257	acostado
2.187	0.148	-9.263	acostado
2.166	0.163	-9.284	acostado
2.152	0.177	-9.292	acostado
2.148	0.17	-9.262	acostado
2.146	0.157	-9.261	acostado
2.168	0.169	-9.27	acostado
2.215	0.129	-9.279	acostado
2.26	0.134	-9.263	acostado
2.194	0.218	-9.228	acostado
2.022	0.259	-9.294	acostado
1.939	0.202	-9.434	acostado
1.888	0.164	-9.523	acostado
1.754	0.19	-9.364	acostado
1.507	0.344	-9.098	acostado
1.425	0.606	-9.2	acostado
1.474	0.593	-9.552	acostado
1.528	0.268	-9.787	acostado
1.536	0.062	-9.827	acostado
2.14	0.133	-9.576	acostado
3.321	0.375	-8.978	acostado
4.057	0.366	-8.788	acostado
4.148	0.048	-8.891	acostado
4.052	-0.091	-8.872	acostado
3.909	-0.002	-8.751	acostado
3.809	0.23	-8.642	acostado
3.791	0.315	-8.795	acostado
3.758	0.397	-8.83	acostado
3.66	0.469	-8.733	acostado
3.312	0.504	-8.656	acostado
3.004	0.492	-8.675	acostado
2.673	0.409	-8.685	acostado
2.458	0.375	-8.68	acostado
2.405	0.396	-8.653	acostado
2.51	0.39	-8.618	acostado
2.218	0.402	-9.103	acostado
1.748	0.273	-9.579	acostado
1.362	0.116	-9.973	acostado
0.561	0.102	-10.229	acostado
0.029	0.188	-10.257	acostado
-0.208	0.334	-10.086	acostado
-0.273	0.443	-9.811	acostado
-0.224	0.494	-9.53	acostado
-0.069	0.527	-9.279	acostado
0.073	0.48	-9.226	acostado
0.169	0.421	-9.28	acostado
0.357	0.402	-9.473	acostado
0.692	0.354	-9.651	acostado
1.205	0.212	-9.708	acostado
1.852	0.104	-9.863	acostado
3.171	0.108	-9.78	acostado
4.496	0.099	-9.293	acostado
5.064	0.041	-8.684	acostado
4.837	0.002	-8.296	acostado
4.531	0.035	-8.286	acostado
4.387	0.358	-8.365	acostado
4.287	0.597	-8.387	acostado
4.113	0.541	-8.296	acostado
3.937	0.454	-8.319	acostado
3.856	0.405	-8.38	acostado
3.652	0.141	-8.715	acostado
3.578	0.022	-8.904	acostado
3.409	-0.099	-9.079	acostado
3.025	-0.181	-9.187	acostado
2.423	0.084	-9.527	acostado
1.583	0.395	-9.934	acostado
0.323	0.637	-10.157	acostado
-0.911	0.638	-10.284	acostado
-1.675	0.59	-10.052	acostado
-1.465	0.577	-9.456	acostado
-0.973	0.528	-9.064	acostado
-0.737	0.5	-9.242	acostado
-0.533	0.435	-9.443	acostado
-0.338	0.352	-9.607	acostado
-0.066	0.327	-9.667	acostado
0.681	0.215	-9.849	acostado
2.46	0.242	-10.008	acostado
5.075	0.317	-9.273	acostado
5.72	0.193	-8.662	acostado
5.286	-0.105	-8.289	acostado
4.885	-0.291	-8.144	acostado
4.793	-0.049	-8.193	acostado
4.495	0.423	-8.247	acostado
4.234	0.697	-8.216	acostado
3.977	0.673	-8.204	acostado
3.815	0.485	-8.394	acostado
3.673	0.238	-8.726	acostado
3.419	-0.043	-9.202	acostado
3.023	-0.29	-9.59	acostado
2.643	-0.273	-9.767	acostado
1.311	0.148	-10.162	acostado
0.277	0.545	-10.057	acostado
-0.413	0.73	-9.607	acostado
-0.595	0.713	-9.19	acostado
-0.467	0.557	-9.084	acostado
-0.077	0.411	-9.316	acostado
0.456	0.354	-9.419	acostado
0.866	0.315	-9.439	acostado
1.17	0.32	-9.534	acostado
1.427	0.297	-9.826	acostado
1.838	0.171	-9.941	acostado
2.316	0.193	-9.731	acostado
2.832	0.291	-9.445	acostado
3.206	0.269	-9.041	acostado
3.202	0.259	-8.8	acostado
3.284	0.364	-8.735	acostado
3.487	0.376	-8.836	acostado
3.481	0.3	-8.886	acostado
3.207	0.231	-8.878	acostado
2.962	0.285	-8.711	acostado
2.936	0.359	-8.751	acostado
2.92	0.388	-8.874	acostado
2.764	0.417	-9.096	acostado
2.555	0.356	-9.048	acostado
2.449	0.257	-8.896	acostado
2.467	0.214	-8.809	acostado
2.6	0.224	-8.769	acostado
2.707	0.248	-8.758	acostado
2.814	0.305	-8.776	acostado
2.818	0.207	-9.127	acostado
2.719	0.001	-9.54	acostado
2.514	-0.01	-10.057	acostado
1.591	0.105	-10.236	acostado
0.506	0.172	-10.343	acostado
-0.354	0.165	-10.211	acostado
-0.67	0.242	-9.676	acostado
-0.54	0.407	-9.104	acostado
-0.192	0.615	-8.739	acostado
0.035	0.742	-8.786	acostado
0.351	0.777	-8.981	acostado
0.735	0.698	-9.351	acostado
1.191	0.506	-9.698	acostado
1.688	0.277	-9.843	acostado
2.142	0.11	-9.749	acostado
2.441	0.005	-9.463	acostado
2.465	-0.031	-9.273	acostado
2.227	-0.138	-9.236	acostado
2.273	-0.084	-9.221	acostado
2.282	0.066	-9.226	acostado
2.441	0.176	-9.214	acostado
2.616	0.135	-9.221	acostado
2.588	-0.038	-9.347	acostado
2.434	-0.145	-9.474	acostado
2.259	-0.156	-9.601	acostado
2.255	-0.114	-9.65	acostado
2.435	0.03	-9.503	acostado
2.594	0.17	-9.157	acostado
2.599	0.208	-9.601	acostado
2.529	0.071	-9.898	acostado
2.892	-0.146	-10.129	acostado
2.936	-0.136	-11.431	acostado
2.689	0.285	-5.412	acostado
1.632	1.697	-6.942	acostado
2.744	1.358	-8.826	acostado
2.667	0.807	-9.681	acostado
1.385	-0.205	-10.248	acostado
0.712	-0.377	-9.759	acostado
0.223	-0.275	-9.714	acostado
0.724	0.062	-9.403	acostado
1.238	0.447	-8.933	acostado
1.838	0.887	-8.689	acostado
2.185	0.897	-8.666	acostado
2.393	0.528	-8.848	acostado
2.671	0.195	-9.11	acostado
2.886	0.09	-9.325	acostado
2.873	-0.084	-9.813	acostado
3.02	-0.195	-10.144	acostado
3.049	-0.328	-10.487	acostado
3.396	-0.47	-10.32	acostado
3.663	-0.105	-8.226	acostado
3.543	0.526	-8.085	acostado
3.096	0.572	-8.875	acostado
1.84	0.461	-9.306	acostado
1.583	0.256	-9.256	acostado
1.567	0.006	-9.675	acostado
1.124	-0.051	-9.786	acostado
1.141	0.028	-9.269	acostado
1.433	0.134	-8.632	acostado
1.405	0.345	-8.381	acostado
0.845	0.447	-8.942	acostado
0.06	0.296	-9.747	acostado
-0.231	0.123	-10.027	acostado
0.05	0.268	-9.658	acostado
0.425	0.354	-9.333	acostado
0.236	0.524	-9.443	acostado
-0.849	0.645	-10.958	acostado
-1.106	0.535	-11.353	acostado
-1.425	0.33	-11.563	acostado
-1.02	0.736	-11.48	acostado
-0.176	1.197	-10.617	acostado
0.676	1.401	-8.893	acostado
1.073	1.478	-7.836	acostado
0.941	1.642	-7.412	acostado
0.628	1.732	-7.641	acostado
0.119	1.865	-8.028	acostado
-0.294	1.87	-8.266	acostado
-0.109	2.152	-8.051	acostado
0.219	2.702	-7.89	acostado
0.605	2.95	-7.536	acostado
0.766	2.812	-7.483	acostado
0.968	2.399	-7.523	acostado
1.215	1.78	-7.942	acostado
1.533	1.275	-8.62	acostado
1.962	0.771	-9.33	acostado
2.112	0.309	-10.041	acostado
1.909	-0.186	-10.964	acostado
1.992	-0.491	-12.139	acostado
2.169	-0.94	-12.932	acostado
1.838	-1.435	-12.541	acostado
1.495	-1.027	-10.904	acostado
0.985	-0.087	-9.439	acostado
0.296	0.82	-8.499	acostado
-0.093	1.539	-7.649	acostado
-0.038	1.908	-7.497	acostado
0.408	1.889	-7.881	acostado
0.778	1.524	-8.714	acostado
0.94	0.826	-9.669	acostado
0.816	0.14	-10.171	acostado
0.667	-0.302	-10.335	acostado
0.662	-0.296	-10.355	acostado
0.697	0.097	-10.167	acostado
0.8	0.48	-9.779	acostado
0.996	0.784	-9.146	acostado
1.131	1.003	-8.632	acostado
1.1	1.034	-8.531	acostado
1.065	0.845	-8.868	acostado
1.116	0.557	-9.425	acostado
1.195	0.265	-9.816	acostado
1.256	0.061	-9.991	acostado
1.32	0.073	-9.957	acostado
1.232	0.192	-9.786	acostado
1.113	0.373	-9.576	acostado
1.02	0.448	-9.392	acostado
0.855	0.594	-9.179	acostado
0.453	0.632	-9.187	acostado
0.43	0.602	-9.434	acostado
0.91	0.49	-9.646	acostado
1.474	0.432	-9.585	acostado
1.601	0.366	-9.269	acostado
1.458	0.35	-9.183	acostado
0.989	0.376	-9.444	acostado
0.73	0.394	-9.718	acostado
0.735	0.384	-9.808	acostado
0.905	0.429	-9.574	acostado
0.93	0.411	-9.276	acostado
0.862	0.368	-9.193	acostado
0.778	0.366	-9.373	acostado
0.775	0.379	-9.577	acostado
0.882	0.344	-9.643	acostado
1	0.332	-9.521	acostado
1.103	0.369	-9.366	acostado
0.968	0.414	-9.397	acostado
0.832	0.368	-9.519	acostado
0.703	0.344	-9.564	acostado
0.64	0.345	-9.571	acostado
0.675	0.364	-9.507	acostado
0.942	0.431	-9.454	acostado
1.249	0.468	-9.409	acostado
1.415	0.426	-9.291	acostado
1.215	0.297	-9.269	acostado
0.877	0.204	-9.479	acostado
0.822	0.238	-9.734	acostado
1.051	0.399	-9.786	acostado
1.257	0.464	-9.485	acostado
1.24	0.383	-9.216	acostado
1.208	0.224	-9.307	acostado
1.129	0.199	-9.5	acostado
1.13	0.323	-9.592	acostado
1.238	0.439	-9.504	acostado
1.29	0.516	-9.337	acostado
1.489	0.497	-9.273	acostado
1.361	0.4	-9.349	acostado
1.35	0.36	-9.439	acostado
1.298	0.357	-9.501	acostado
1.173	0.394	-9.481	acostado
1.052	0.39	-9.486	acostado
0.941	0.324	-9.477	acostado
0.943	0.298	-9.471	acostado
1.038	0.357	-9.428	acostado
1.068	0.37	-9.413	acostado
1.074	0.409	-9.363	acostado
1.071	0.435	-9.339	acostado
1.013	0.385	-9.448	acostado
1.03	0.342	-9.498	acostado
1.028	0.33	-9.497	acostado
1.093	0.357	-9.449	acostado
1.226	0.394	-9.388	acostado
1.298	0.35	-9.333	acostado
1.434	0.302	-9.309	acostado
1.581	0.296	-9.305	acostado
1.714	0.298	-9.329	acostado
1.848	0.322	-9.334	acostado
1.869	0.314	-9.379	acostado
1.905	0.26	-9.39	acostado
1.912	0.244	-9.386	acostado
1.907	0.281	-9.45	acostado
1.894	0.365	-9.462	acostado
1.895	0.391	-9.39	acostado
1.859	0.403	-9.361	acostado
1.841	0.36	-9.354	acostado
1.821	0.332	-9.365	acostado
1.811	0.224	-9.439	acostado
1.775	0.174	-9.444	acostado
1.84	0.184	-9.415	acostado
1.851	0.261	-9.414	acostado
1.844	0.3	-9.402	acostado
1.834	0.269	-9.379	acostado
1.804	0.207	-9.366	acostado
1.773	0.123	-9.36	acostado
1.757	0.13	-9.353	acostado
1.744	0.177	-9.348	acostado
1.721	0.211	-9.355	acostado
1.757	0.375	-9.392	acostado
1.759	0.442	-9.386	acostado
1.754	0.516	-9.392	acostado
1.719	0.401	-9.364	acostado
1.717	0.227	-9.334	acostado
1.664	0.152	-9.333	acostado
1.615	0.13	-9.348	acostado
1.572	0.193	-9.382	acostado
1.506	0.283	-9.396	acostado
1.45	0.336	-9.408	acostado
1.411	0.348	-9.418	acostado
1.404	0.362	-9.414	acostado
1.399	0.396	-9.446	acostado
1.373	0.45	-9.461	acostado
1.384	0.479	-9.38	acostado
1.446	0.438	-9.327	acostado
1.535	0.424	-9.345	acostado
1.636	0.348	-9.329	acostado
1.697	0.286	-9.331	acostado
1.729	0.237	-9.328	acostado
1.747	0.242	-9.321	acostado
1.806	0.274	-9.337	acostado
1.84	0.273	-9.354	acostado
1.871	0.254	-9.39	acostado
1.894	0.223	-9.382	acostado
1.914	0.255	-9.383	acostado
1.921	0.305	-9.385	acostado
1.909	0.315	-9.36	acostado
1.872	0.306	-9.346	acostado
1.796	0.298	-9.365	acostado
1.719	0.29	-9.372	acostado
1.668	0.293	-9.376	acostado
1.632	0.289	-9.376	acostado
1.592	0.312	-9.364	acostado
1.559	0.353	-9.39	acostado
1.538	0.347	-9.407	acostado
1.541	0.303	-9.406	acostado
1.544	0.304	-9.396	acostado
1.577	0.314	-9.361	acostado
1.65	0.351	-9.351	acostado
1.699	0.377	-9.329	acostado
1.681	0.36	-9.323	acostado
1.794	0.283	-9.258	acostado
1.768	0.29	-9.292	acostado
1.603	0.249	-9.433	acostado
1.623	0.186	-9.438	acostado
1.695	0.177	-9.407	acostado
1.702	0.239	-9.365	acostado
1.721	0.266	-9.385	acostado
1.836	0.242	-9.448	acostado
1.931	0.147	-9.432	acostado
1.966	0.056	-9.347	acostado
1.909	-0.014	-9.366	acostado
1.768	0.001	-9.529	acostado
1.671	0.026	-9.664	acostado
1.621	0.095	-9.641	acostado
